ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Writing_Company_Name,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code
91705171,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,e5whQJhkQE,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/05/2021,04/06/2022,AUTOP,04/06/2021,04/08/2021,05/05/2021,$150.94,$0.00,No,Active,Policy Change,PCH
91745356,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,zT6Qp8wgGD,12 Months,04/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/17/2021,04/16/2022,AUTOP,04/16/2021,04/17/2021,04/17/2021,"$1,080.98",$0.00,No,Active,New Business,NBS
91901358,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,GF6JXwBjq2,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/30/2021,04/29/2022,HOME,04/29/2021,04/30/2021,04/30/2021,"$1,095.91",$0.00,No,Active,New Business,NBS
91901358,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,8SBbfEtsC2,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/30/2021,04/29/2022,AUTOP,04/29/2021,04/30/2021,04/30/2021,"$2,778.94",$0.00,No,Active,New Business,NBS
92002681,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,vCkfPSeq2C,12 Months,05/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,05/07/2022,AUTOP,05/07/2021,05/11/2021,05/11/2021,"$2,059.74",$0.00,No,Active,New Business,NBS
92002681,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,eeMp2FtBFB,12 Months,05/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,05/07/2022,HOME,05/07/2021,05/11/2021,05/11/2021,"$1,257.36",$0.00,No,Active,New Business,NBS
92010713,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,4wYhxYyShr,6 Months,04/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,10/12/2021,AUTOP,04/12/2021,04/14/2021,04/14/2021,"$1,016.24",$0.00,No,Active,New Business,NBS
92177342,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,kbxfQGMXck,12 Months,04/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/29/2021,04/27/2022,HOME,04/27/2021,04/29/2021,04/29/2021,"$2,809.82",$0.00,No,Active,New Business,NBS
92579207,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,QbawUagCQU,12 Months,05/18/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/19/2021,05/18/2022,HOME,05/18/2021,05/19/2021,05/19/2021,"$1,159.40",$0.00,No,Active,New Business,NBS
92727099,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,MsR4uUKQb4,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/04/2021,04/30/2022,HOME,04/30/2021,05/04/2021,05/04/2021,"$1,676.15",$0.00,No,Active,New Business,NBS
93019995,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,4HxmfxkRPm,12 Months,05/08/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,05/08/2022,HOME,05/08/2021,05/12/2021,05/13/2021,"$2,259.97",$0.00,No,Active,New Business,NBS
93019995,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,DhsdHuqUXb,12 Months,05/08/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,05/08/2022,AUTOP,05/08/2021,05/12/2021,05/13/2021,"$2,408.34",$0.00,No,Active,New Business,NBS
93091676,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,NATIONWIDE PROP & CAS INS CO,H85GUFeJp9,12 Months,05/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/15/2021,05/14/2022,HOME,05/14/2021,05/15/2021,05/15/2021,"$5,604.73",$0.00,No,Active,New Business,NBS
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,paxn5QXhUe,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,INMRP,04/06/2021,04/07/2021,04/07/2021,$305.00,$0.00,No,Active,New Business,NBS
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,tsehEfKxQf,12 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/13/2021,05/15/2022,INMRP,05/15/2019,04/13/2021,05/15/2021,$353.00,$0.00,No,Active,Rewrite,REW
79769250,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,TMHF37sbVk,12 Months,06/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/09/2020,06/22/2021,INMRP,06/22/2020,06/24/2020,12/09/2020,$29.00,$0.00,No,Active,Policy Change,PCH
81194694,"McManus, Malerie",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,YddmqDF8mB,12 Months,08/13/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/21/2020,08/13/2021,INMRP,08/13/2020,08/21/2020,12/07/2020,$149.00,$0.00,No,Active,New Business,NBS
82160390,"Casser, Emilia",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,n9UtXrqw6R,12 Months,08/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/18/2020,08/18/2021,INMRP,08/18/2020,08/18/2020,09/21/2020,$244.00,$0.00,No,Active,New Business,NBS
84924019,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,N8hwK4pqwN,12 Months,11/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/20/2020,11/01/2021,INMRP,11/01/2020,11/20/2020,11/20/2020,$296.00,$0.00,No,Active,New Business,NBS
90772816,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Inland Marine (pers),Travelers,PHOENIX INS CO,Mk9NqqA3Gf,12 Months,05/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,05/05/2022,INMRP,05/05/2021,05/07/2021,05/07/2021,$54.00,$0.00,No,Active,New Business,NBS
78955266,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),RT SPECIALTY INS,RT SPECIALTY INS,zA8wwrzwx7,12 Months,05/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/15/2021,05/14/2022,AUTOP,05/14/2020,05/15/2020,05/14/2021,"$1,767.00",$0.00,No,Active,Renewal,RWL
79049770,"McManus, Malerie",Generic Insurance Branch North,Personal,Business Owners,RT SPECIALTY INS,RT SPECIALTY INS,vZB75AApFe,12 Months,05/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/10/2020,05/29/2021,BOP,05/29/2020,05/30/2020,09/10/2020,"$1,370.10",$0.00,No,Active,Policy Change,PCH
79850528,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),RT SPECIALTY INS,RT SPECIALTY INS,QTXm2KDdJk,12 Months,07/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/03/2020,07/01/2021,AUTOP,07/01/2020,07/03/2020,07/07/2020,"$1,606.02",$0.00,No,Active,New Business,NBS
79881874,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,RT SPECIALTY INS,RT SPECIALTY INS,WKtpfp4TBk,12 Months,06/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/18/2020,06/17/2021,PUMBR,06/17/2020,06/18/2020,06/18/2020,$435.00,$0.00,No,Active,New Business,NBS
80109642,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,RT SPECIALTY INS,RT SPECIALTY INS,YEPxDjhF7G,12 Months,05/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,05/25/2022,HOME,05/25/2021,05/25/2021,05/25/2021,$280.00,$0.00,No,Active,New Business,NBS
80290526,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),RT SPECIALTY INS,RT SPECIALTY INS,9ZAhMpAAjt,12 Months,07/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/10/2020,07/17/2021,AUTOP,07/17/2020,09/03/2020,12/10/2020,-$21.12,$0.00,No,Active,Policy Change,PCH
80568724,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,RT SPECIALTY INS,RT SPECIALTY INS,CUHp9jEFFG,12 Months,08/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/13/2021,08/02/2021,HOME,08/02/2020,07/03/2020,01/13/2021,"$1,149.00",$0.00,No,Active,Policy Change,PCH
80829381,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),RT SPECIALTY INS,RT SPECIALTY INS,NEv5gcg4pY,12 Months,08/31/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/15/2021,08/31/2021,AUTOP,08/31/2020,09/01/2020,01/15/2021,$0.00,$0.00,No,Active,Policy Change,PCH
81462453,"Allen, Johnson",Generic Insurance Branch North,Personal,Umbrella - Personal,RT SPECIALTY INS,RT SPECIALTY INS,bUGMsbfs9Q,12 Months,08/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/17/2020,08/10/2021,PUMBR,08/10/2020,08/21/2020,11/17/2020,$0.00,$0.00,No,Active,Policy Change,PCH
81621951,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),RT SPECIALTY INS,RT SPECIALTY INS,9AvpWASsmy,6 Months,02/28/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/15/2021,08/28/2021,AUTOP,08/31/2020,08/29/2020,02/28/2021,"$1,127.22",$0.00,No,Active,Renewal,RWL
81968018,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,RT SPECIALTY INS,RT SPECIALTY INS,JXHwTcYzES,12 Months,09/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/24/2020,09/16/2021,HOME,09/16/2020,09/24/2020,09/24/2020,$953.00,$0.00,No,Active,New Business,NBS
82597696,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,RT SPECIALTY INS,RT SPECIALTY INS,BNcXbuQjkd,12 Months,09/20/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/23/2020,09/20/2021,HOME,09/20/2020,09/23/2020,09/23/2020,$335.19,$0.00,No,Active,New Business,NBS
74995128,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,HWhyMAYuaT,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/05/2021,06/19/2021,AUTOP,06/19/2020,06/20/2020,01/05/2021,-$961.98,$0.00,No,Active,Policy Change,PCH
75108863,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,7EjKFCATKt,12 Months,07/06/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,07/06/2021,AUTOP,07/06/2020,07/07/2020,02/11/2021,-$62.88,$0.00,No,Active,Policy Change,PCH
75158162,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,QM4FS9dGBb,12 Months,02/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),12/25/2020,02/07/2022,AUTOP,02/07/2020,02/08/2020,02/07/2021,"$1,808.50",$0.00,No,Active,Renewal,RWL
75349364,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,dxMZNCJRWp,12 Months,01/28/2021,Generic Insurance,Unknown,,Personal Lines (P/L),12/15/2020,01/28/2022,AUTOP,01/28/2020,02/04/2020,01/28/2021,"$1,267.20",$0.00,No,Active,Renewal,RWL
75461425,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,qn86GShmfg,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),12/25/2020,02/09/2022,AUTOP,02/09/2020,02/07/2020,02/09/2021,"$1,617.30",$0.00,No,Active,Renewal,RWL
75461425,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,sYGdpNU7mU,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),12/30/2020,02/09/2022,PUMBR,02/09/2020,02/07/2020,02/09/2021,$542.00,$0.00,No,Active,Renewal,RWL
75760919,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,5jWHqjNQ6a,12 Months,03/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,03/20/2022,AUTOP,03/20/2020,03/24/2020,03/20/2021,"-$1,201.61",$0.00,No,Active,Policy Change,PCH
75884163,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,r3wuWjNUJG,12 Months,03/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/23/2021,03/09/2022,AUTOP,03/09/2020,03/10/2020,03/09/2021,"$1,574.20",$0.00,No,Active,Renewal,RWL
76257873,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,C4hby48EFZ,12 Months,06/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/24/2021,06/01/2021,AUTOP,06/01/2020,05/27/2020,03/24/2021,"$2,521.20",$0.00,No,Active,Policy Change,PCH
76276871,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,khmrBE72QP,12 Months,06/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/02/2020,06/16/2021,AUTOP,06/16/2020,06/19/2020,12/02/2020,-$161.51,$0.00,No,Active,Policy Change,PCH
76276871,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,zktc7BYgaf,12 Months,04/28/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,04/28/2022,AUTOP,04/28/2020,04/29/2020,04/28/2021,"$2,417.20",$0.00,No,Active,Renewal,RWL
76576848,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,umRTvmtzBV,12 Months,02/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,02/22/2022,DFIRE,02/22/2021,02/23/2021,04/03/2021,"$1,511.00",$0.00,No,Active,Policy Change,PCH
76576848,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,hVqCThTeRR,12 Months,02/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,02/22/2022,DFIRE,02/22/2021,02/23/2021,04/03/2021,$448.00,$0.00,No,Active,Policy Change,PCH
76629196,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,4f6rJRk8Q7,12 Months,03/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/21/2021,03/06/2022,AUTOP,03/06/2020,03/10/2020,03/06/2021,"$2,409.70",$0.00,No,Active,Renewal,RWL
76881645,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,PqTJKQFq6z,12 Months,03/13/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/28/2021,03/13/2022,AUTOP,03/13/2020,03/14/2020,03/13/2021,"$1,961.80",$0.00,No,Active,Renewal,RWL
77150792,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Commercial),Safeco Insurance,SAFECO INS CO OF AMER,kueZC9c7p5,12 Months,05/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/30/2021,05/12/2022,AUTOB,05/12/2020,05/13/2020,05/12/2021,$106.14,$0.00,No,Active,Policy Change,PCH
77293163,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,9FBZqRNWgc,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,04/10/2022,AUTOP,04/10/2020,04/11/2020,04/10/2021,$419.96,$0.00,No,Active,Policy Change,PCH
77377314,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,MAZ74gQPGw,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,04/10/2022,AUTOP,04/10/2020,04/11/2020,04/10/2021,$962.90,$0.00,No,Active,Renewal,RWL
77639537,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,fuFPt7ENPE,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/24/2021,04/09/2022,AUTOP,04/09/2020,04/10/2020,04/09/2021,"$1,208.70",$0.00,No,Active,Renewal,RWL
77664882,"Smith, Amanda",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,NaYrA9H5XF,12 Months,03/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,03/29/2022,DFIRE,03/29/2021,03/30/2021,03/30/2021,$707.00,$0.00,No,Active,New Business,NBS
77664882,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,jSVMjYRBXH,6 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/01/2021,11/15/2021,AUTOP,05/15/2020,05/16/2020,05/15/2021,$902.20,$0.00,No,Active,Renewal,RWL
77696238,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,9tkea7x7tR,12 Months,09/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,09/18/2021,AUTOP,09/18/2020,10/02/2020,03/02/2021,$118.20,$0.00,No,Active,Policy Change,PCH
77748365,"Allen, Johnson",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,68DNjWqPRN,12 Months,04/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,04/14/2022,PUMBR,04/14/2020,04/15/2020,04/14/2021,$328.00,$0.00,No,Active,Renewal,RWL
77748365,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Commercial),Safeco Insurance,SAFECO INS CO OF AMER,7J52fz52XA,12 Months,04/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,04/14/2022,AUTOB,04/14/2020,04/15/2020,04/14/2021,"$2,064.50",$0.00,No,Active,Renewal,RWL
77748365,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,SAFECO INS CO OF AMER,hpVfxWNHnf,12 Months,04/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,04/07/2022,HOME,04/07/2020,04/07/2020,04/07/2021,$264.00,$0.00,No,Active,Renewal,RWL
77765831,"Smith, Amanda",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,FNdBAwak9k,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/20/2022,PUMBR,04/20/2020,04/21/2020,04/20/2021,$382.00,$0.00,No,Active,Renewal,RWL
77765831,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,9TB2nsAD96,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,04/20/2022,AUTOP,04/20/2020,04/21/2020,04/20/2021,"$1,136.20",$0.00,No,Active,Renewal,RWL
77835199,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Commercial),Safeco Insurance,SAFECO INS CO OF AMER,8atdsfMpP3,12 Months,04/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/17/2021,04/16/2022,AUTOB,04/16/2021,04/17/2021,04/17/2021,"$2,144.80",$0.00,No,Active,New Business,NBS
77930101,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Business Owners,Safeco Insurance,SAFECO INS CO OF AMER,KVRYJfapNd,12 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,03/12/2022,BOP,03/12/2021,03/13/2021,03/13/2021,"$1,656.00",$0.00,No,Active,New Business,NBS
78087093,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Business Owners,Safeco Insurance,SAFECO INS CO OF AMER,xN23xRYeNp,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,04/30/2022,BOP,04/30/2020,05/14/2020,04/30/2021,"$1,951.40",$0.00,No,Active,Renewal,RWL
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,xxQmRnDpCb,12 Months,12/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/31/2020,12/28/2021,AUTOP,12/28/2020,12/31/2020,12/31/2020,$273.20,$0.00,No,Active,New Business,NBS
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,xg9Xqz4dvD,12 Months,12/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,12/28/2021,AUTOP,12/28/2020,12/29/2020,05/18/2021,$145.30,$0.00,No,Active,Policy Change,PCH
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,YU3eAbXvde,12 Months,12/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/29/2020,12/28/2021,PUMBR,12/28/2020,12/29/2020,12/29/2020,$757.00,$0.00,No,Active,New Business,NBS
78412437,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,mcGMSbnfDu,12 Months,05/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/06/2021,05/20/2022,AUTOP,05/20/2020,05/21/2020,05/20/2021,"$3,123.50",$0.00,No,Active,Renewal,RWL
78553890,"McManus, Malerie",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,E9F9s4Cs3y,12 Months,05/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/02/2020,05/29/2021,DFIRE,05/29/2020,06/02/2020,06/22/2020,"$1,153.00",$0.00,No,Active,Policy Change,PCH
78610009,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,gqM2qJyTHB,12 Months,05/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,05/09/2022,AUTOP,05/09/2020,05/09/2020,05/09/2021,"$3,463.20",$0.00,No,Active,Policy Change,PCH
78610009,"McManus, Malerie",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,PtPKSYqVcX,12 Months,05/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/26/2021,05/09/2022,PUMBR,05/09/2020,05/09/2020,05/09/2021,$542.00,$0.00,No,Active,Renewal,RWL
78710096,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,5Q8TXsdusm,12 Months,12/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/22/2020,12/15/2021,DFIRE,12/15/2020,12/22/2020,12/22/2020,"$1,281.00",$0.00,No,Active,New Business,NBS
