ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code,Writing_Company_Name
82991141,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,nfZspAB5tJ,6 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/10/2021,09/24/2021,AUTOP,09/24/2020,09/25/2020,05/10/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
82994433,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,GrfTrh4xx8,12 Months,09/21/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/23/2020,09/21/2021,HOME,09/21/2020,09/23/2020,09/23/2020,"$1,531.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83043894,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Travelers,Ux7wvW6aC6,12 Months,10/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/17/2021,HOME,10/17/2020,10/20/2020,10/20/2020,$167.00,$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83043894,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,nN3S7rfyVE,12 Months,10/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/17/2021,AUTOP,10/17/2020,10/20/2020,10/20/2020,"$2,190.00",$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
83056177,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Travelers,anKw4x9srs,12 Months,09/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/20/2020,09/15/2021,HOME,09/15/2020,09/16/2020,11/20/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83056177,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,HFuMFUuRqe,12 Months,09/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/17/2020,09/15/2021,AUTOP,09/15/2020,09/17/2020,09/17/2020,"$1,192.00",$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
83057628,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,nQQdhMMfEz,12 Months,10/08/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/09/2020,10/08/2021,HOME,10/08/2020,10/09/2020,10/09/2020,"$1,411.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83074817,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,ZGhWUym62c,12 Months,09/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/04/2020,09/03/2021,AUTOP,09/03/2020,09/04/2020,09/04/2020,"$1,589.00",$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
83074817,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Travelers,rmVqVZpvnT,12 Months,10/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/31/2020,10/30/2021,HOME,10/30/2020,10/31/2020,10/31/2020,$993.00,$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83077989,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,SvEqhXdmtX,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/13/2020,09/30/2021,HOME,09/30/2020,10/01/2020,11/13/2020,"$1,587.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
83104979,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,Nationwide Insurance,FDzGNP68vS,12 Months,10/07/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/26/2021,10/07/2021,PUMBR,10/07/2019,09/24/2020,03/26/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
83104979,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,fsHD3jCMu7,12 Months,10/07/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/23/2021,10/07/2021,AUTOP,10/07/2019,09/24/2020,02/23/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83104979,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Dwelling fire,Nationwide Insurance,Dg7B5fzK7k,12 Months,10/07/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/18/2020,10/07/2021,DFIRE,10/07/2019,09/18/2020,10/07/2020,"$1,438.00",$0.00,No,Active,Rewrite,REW,ALLIED PROP & CAS INS CO
83104979,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,PS6RAMkpDE,12 Months,10/07/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/26/2021,10/07/2021,HOME,10/07/2019,09/24/2020,03/26/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83107415,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,PmYg2k9PAu,12 Months,09/24/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/05/2020,09/24/2021,HOME,09/24/2020,09/25/2020,12/05/2020,"$1,679.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
83143084,"Casser, Emilia",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,RvPHyaBjrH,12 Months,09/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,09/10/2021,DFIRE,09/10/2020,09/11/2020,03/06/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83143084,"Casser, Emilia",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,fjWXTcmevF,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,03/05/2022,DFIRE,03/05/2021,03/06/2021,03/06/2021,"$1,734.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83143084,"Casser, Emilia",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,YCB8PMxakD,12 Months,02/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,02/05/2022,DFIRE,02/05/2021,02/06/2021,03/06/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83274166,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,x2NqPmnbWn,12 Months,10/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,10/12/2021,HOME,10/12/2020,10/14/2020,04/14/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83274166,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,czCvepbGPg,6 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/27/2021,09/12/2021,AUTOP,09/12/2020,09/15/2020,03/12/2021,"$1,359.60",$0.00,No,Active,Renewal,RWL,NATIONWIDE PROP & CAS INS CO
83302332,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,wynUkYuzsN,12 Months,11/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/25/2020,11/03/2021,HOME,11/03/2020,11/25/2020,11/25/2020,"$2,522.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83303078,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,6KsGU3bdQz,12 Months,10/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/17/2020,10/09/2021,HOME,10/09/2020,10/10/2020,05/04/2021,"$1,492.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
83309672,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,AwEVszqMV5,12 Months,09/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/21/2021,09/29/2021,HOME,09/29/2020,09/30/2020,01/21/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83319199,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,wTwPsq4A8R,12 Months,10/14/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/15/2020,10/14/2021,HOME,10/14/2020,10/15/2020,10/15/2020,"$1,647.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83332324,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,JC53mFjA56,12 Months,10/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/02/2020,10/01/2021,AUTOP,10/01/2020,10/02/2020,05/04/2021,"$1,528.90",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
83332324,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,Sj2VvtgtJZ,12 Months,01/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/13/2021,01/12/2022,HOME,01/12/2021,01/13/2021,05/04/2021,"$1,250.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83335783,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,9bfFuXJvDH,12 Months,09/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,09/10/2021,HOME,09/10/2020,09/11/2020,04/16/2021,"$2,143.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
83335783,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,Ys4hUfpxSd,12 Months,09/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/11/2020,09/17/2021,AUTOP,09/17/2020,09/11/2020,09/17/2020,"$2,278.80",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
83340003,"Casser, Emilia",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,RHSrdhYW8b,12 Months,10/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/18/2021,PUMBR,10/18/2020,10/20/2020,10/20/2020,$435.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
83340003,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,nhGGu7mckY,12 Months,10/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/18/2021,HOME,10/18/2020,10/20/2020,10/20/2020,"$3,055.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83340003,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,wAKyhGU5E3,12 Months,10/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/18/2021,AUTOP,10/18/2020,10/20/2020,10/20/2020,"$1,653.50",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
83347914,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,WAChpkazaw,12 Months,09/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/01/2020,09/23/2021,HOME,09/23/2020,09/26/2020,10/01/2020,"$1,175.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
83347914,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,u6duVjFw6s,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/17/2020,09/30/2021,AUTOP,09/30/2020,10/01/2020,11/17/2020,$448.44,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
83359674,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,unTDbbwBjg,12 Months,09/27/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,09/27/2021,AUTOP,09/27/2020,09/29/2020,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83359674,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,K3jZH3jv2H,12 Months,10/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/09/2021,10/02/2021,HOME,10/02/2020,10/03/2020,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83359674,"Casser, Emilia",Generic Insurance Branch North,Personal,Umbrella - Personal,Nationwide Insurance,BVeZubdY27,12 Months,10/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/09/2021,10/02/2021,PUMBR,10/02/2020,10/03/2020,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
83378705,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,JYXZBvWWsk,12 Months,10/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/10/2020,10/09/2021,HOME,10/09/2020,10/10/2020,10/10/2020,"$2,462.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83383091,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Travelers,H3rRWBBBdh,12 Months,12/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/03/2020,12/01/2021,HOME,12/01/2020,12/03/2020,02/15/2021,"$1,144.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83383091,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,6FKU6MkKaw,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,09/30/2021,AUTOP,09/30/2020,10/01/2020,02/16/2021,$40.00,$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
83402861,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,Jt4jgJR9AF,12 Months,10/05/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/06/2020,10/05/2021,HOME,10/05/2020,10/06/2020,10/06/2020,"$1,129.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83402861,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,bF39Hv4TQW,12 Months,01/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/08/2021,01/07/2022,AUTOP,01/07/2021,01/08/2021,01/08/2021,"$2,557.70",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
83414068,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,RQR26b2dJK,12 Months,09/24/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/25/2020,09/24/2021,HOME,09/24/2020,09/25/2020,09/25/2020,"$1,501.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83496384,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,P5zFrnKZzK,12 Months,09/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/10/2021,09/28/2021,AUTOP,09/28/2020,09/29/2020,04/10/2021,$795.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83496384,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,nf7w3XTbaH,12 Months,09/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/21/2020,09/28/2021,HOME,09/28/2020,09/29/2020,11/21/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83520515,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,H7Ac5R77nq,12 Months,09/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/29/2020,09/28/2021,HOME,09/28/2020,09/29/2020,09/29/2020,$489.28,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
83522466,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Travelers,HsbnCdEhzV,12 Months,11/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/24/2021,11/25/2021,HOME,11/25/2020,11/26/2020,03/24/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83522466,"Smith, Amanda",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,C84NjhjGew,12 Months,10/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/16/2021,PUMBR,10/16/2020,10/20/2020,10/20/2020,$261.00,$0.00,No,Active,New Business,NBS,AUTOMOBILE INS CO OF HARTFORD CT
83522466,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,GB5cjr3A5g,12 Months,10/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/23/2021,10/16/2021,AUTOP,10/16/2020,10/17/2020,03/23/2021,$1.00,$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
83529464,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,EAMPBtZaqE,12 Months,10/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/16/2020,10/16/2021,HOME,10/16/2020,10/16/2020,10/16/2020,"$1,872.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83529464,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,7Q9tevXpKH,12 Months,10/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/28/2021,10/12/2021,AUTOP,10/12/2020,10/13/2020,01/28/2021,-$23.37,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
83529886,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,z2CngdyDmz,12 Months,10/07/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/09/2020,10/07/2021,HOME,10/07/2020,10/09/2020,10/09/2020,"$1,300.19",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
83530567,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,44RCWJw8wq,12 Months,10/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/06/2020,10/01/2021,DFIRE,10/01/2020,10/03/2020,10/12/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83530567,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Travelers,eJQyMPrMg5,12 Months,10/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/29/2020,10/01/2021,HOME,10/01/2020,10/06/2020,12/29/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83530567,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,kpCtqcQm2A,12 Months,10/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/20/2021,10/01/2021,AUTOP,10/01/2020,10/03/2020,05/20/2021,$717.00,$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,23wYs5RVxd,12 Months,12/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/24/2020,12/18/2021,DFIRE,12/18/2020,12/24/2020,12/24/2020,"$1,635.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Travelers,QCG8JqqcuR,12 Months,12/20/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/24/2020,12/20/2021,HOME,12/20/2020,12/24/2020,12/24/2020,$412.00,$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Travelers,4HFRxvkBrx,12 Months,12/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/29/2021,12/18/2021,HOME,12/18/2020,12/24/2020,01/29/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,AFpBRDAawy,12 Months,12/20/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/24/2020,12/20/2021,DFIRE,12/20/2020,12/24/2020,12/24/2020,"$1,471.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,rRxdPdgtPZ,12 Months,12/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/24/2020,12/18/2021,DFIRE,12/18/2020,12/24/2020,12/24/2020,$401.00,$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Travelers,hY2WJBZxnx,12 Months,12/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/15/2021,12/18/2021,HOME,12/18/2020,12/24/2020,05/15/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83532876,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,mFU39DcQnc,12 Months,12/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/08/2021,12/18/2021,AUTOP,12/18/2020,12/24/2020,01/08/2021,"$3,132.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
83570819,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,qUGGuqrdjc,12 Months,09/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/24/2020,09/16/2021,AUTOP,09/16/2020,09/17/2020,12/24/2020,-$541.08,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
83570819,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,ct75rc3DX7,12 Months,09/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,09/16/2021,HOME,09/16/2020,09/17/2020,02/18/2021,-$132.00,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
83572926,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,fQSu7X8ABT,12 Months,11/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/06/2021,11/10/2021,AUTOP,11/10/2020,11/11/2020,01/06/2021,"$2,132.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
83572926,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Travelers,puDR3uT7qU,12 Months,11/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/25/2020,11/10/2021,HOME,11/10/2020,11/11/2020,11/25/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
83580012,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,dPhc767hg8,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,09/30/2021,AUTOP,09/30/2020,10/01/2020,02/16/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83580012,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,xcyYQ58A6A,12 Months,09/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/12/2021,09/30/2021,HOME,09/30/2020,10/01/2020,03/12/2021,$189.13,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
83580012,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,Rv6GEDJjt5,12 Months,10/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/06/2020,10/01/2021,HOME,10/01/2020,10/06/2020,10/06/2020,$461.74,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
83582013,"Casser, Emilia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,vGz5UuXf6r,12 Months,10/21/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/22/2020,10/21/2021,HOME,10/21/2020,10/22/2020,10/22/2020,"$1,109.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
83600902,"Allen, Johnson",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,XvYYv2thwh,12 Months,10/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/17/2020,10/16/2021,DFIRE,10/16/2020,10/17/2020,10/17/2020,"$1,575.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
